1,0,61269072.3704
1,1,60238509.1229
1,2,57706536.5763
1,3,62150555.0288
1,4,59556886.1994
1,5,59618098.2188
1,6,59681030.6506
1,7,62232575.6845
1,8,59665583.6249
1,9,59665507.4354
1,10,58448854.3806
1,11,59601055.8167
1,12,59506379.4128
1,13,59678505.3805
1,14,59400959.5486
1,15,62182007.9545
1,16,59667122.5686
1,17,59654436.8811
1,18,58940012.552
1,19,59597078.7044
1,20,58698601.6182
2,0,114926771.365
2,1,115055981.626
2,2,114150954.691
2,3,124168759.441
2,4,119072527.036
2,5,118934748.142
2,6,119304147.898
2,7,124608095.697
2,8,119277183.827
2,9,119211615.214
2,10,116758694.55
2,11,115751753.23
2,12,119401932.087
2,13,119319463.052
2,14,118854927.278
2,15,124346266.225
2,16,119291704.711
2,17,119300931.835
2,18,115203405.55
2,19,119311903.829
2,20,115614867.792
4,0,96279313.8112
4,1,95401941.8956
4,2,92725089.567
4,3,115349233.455
4,4,110652902.876
4,5,110571225.599
4,6,114820865.937
4,7,125479549.578
4,8,118543989.101
4,9,118664085.806
4,10,109869025.203
4,11,122620958.138
4,12,112279104.616
4,13,141315265.486
4,14,135478891.18
4,15,139959584.47
4,16,136381815.403
4,17,139036007.493
4,18,119314632.097
4,19,138363195.322
4,20,119444096.209
