1,0,59703405.003118
1,0,59677930.991836
1,0,59690766.815682
1,0,59714037.854181
1,0,59716013.767726
1,0,59699217.309253
1,0,59683332.570344
1,0,59713794.263406
1,0,59689344.643859
1,0,59688670.363243
1,0,59706298.256272
1,1,59678690.196946
1,1,59692325.075568
1,1,59687016.700383
1,1,59711124.109176
1,1,59716066.027539
1,1,59715235.012911
1,1,59671491.756128
1,1,59716025.371491
1,1,59714327.360149
1,1,59698576.035556
1,1,59632167.209395
1,2,59675003.373346
1,2,59711876.910404
1,2,59701388.938464
1,2,59713691.053321
1,2,59713298.045275
1,2,59716385.857417
1,2,59690571.283119
1,2,59647901.127369
1,2,59679585.682795
1,2,59682309.709437
1,2,59678764.480211
1,3,59659239.673308
1,3,59666264.256897
1,3,59705205.060439
1,3,59712012.282369
1,3,59655359.644464
1,3,59679758.159892
1,3,59677597.634343
1,3,59677880.864386
1,3,59676493.288274
1,3,59682560.028498
1,3,59674048.335603
1,4,59666317.789613
1,4,59682652.676465
1,4,59676519.638229
1,4,59677368.344166
1,4,59666405.513407
1,4,59693642.577404
1,4,59664080.861107
1,4,59681898.364347
1,4,59682743.045031
1,4,59676625.519040
1,4,59680604.051544
1,5,59662734.097159
1,5,59679920.633202
1,5,59667071.736419
1,5,59687633.973824
1,5,59679234.032178
1,5,59674661.840310
1,5,59681254.712912
1,5,59680538.607566
1,5,59677845.602511
1,5,59666304.467838
1,5,59671459.492757
1,6,59667340.640031
1,6,59675637.962062
1,6,59666252.124204
1,6,59682102.720046
1,6,59671252.211866
1,6,59675292.198253
1,6,59682736.074140
1,6,59679611.900130
1,6,59674705.762520
1,6,59678326.113008
1,6,59678498.169686
1,7,59694920.058898
1,7,59711410.367297
1,7,59700734.890431
1,7,59713096.774132
1,7,59707966.320979
1,7,59679648.773978
1,7,59696736.008313
1,7,59622455.550822
1,7,59678128.955987
1,7,59682865.561290
1,7,59666077.977171
1,8,59706057.306001
1,8,59710831.507425
1,8,59678734.320981
1,8,59715060.305265
1,8,59713585.557967
1,8,59693480.938030
1,8,59710999.127278
1,8,59698230.544025
1,8,59697639.865482
1,8,59661501.087636
1,8,59696111.344512
1,9,59702660.463929
1,9,59709179.539855
1,9,59713952.193899
1,9,59700542.856725
1,9,59711384.474997
1,9,59696394.155192
1,9,59698968.368695
1,9,59697728.907369
1,9,59709545.968376
1,9,59715653.236372
1,9,59697524.601458
1,10,59695953.408602
1,10,59714991.993606
1,10,59702617.216997
1,10,59668042.290832
1,10,59669153.719101
1,10,59656158.949545
1,10,59702193.544425
1,10,59712830.973651
1,10,59710932.468562
1,10,59695574.057935
1,10,59674341.000735
1,11,59672488.654731
1,11,59716597.374673
1,11,59656825.566558
1,11,59629044.568901
1,11,59699579.360048
1,11,59653430.331190
1,11,59712814.336453
1,11,59713495.270709
1,11,59656680.661236
1,11,59717082.107641
1,11,59716084.581477
1,12,59668412.426466
1,12,59658817.178510
1,12,59664075.218814
1,12,59689853.254685
1,12,59667411.936513
1,12,59678006.797521
1,12,59679141.900577
1,12,59675323.842563
1,12,59679873.608208
1,12,59673993.991350
1,12,59682223.741223
1,13,59662529.617800
1,13,59663220.725537
1,13,59676699.195296
1,13,59672947.923881
1,13,59678956.648096
1,13,59680120.149213
1,13,59670221.305148
1,13,59673185.498342
1,13,59672344.317826
1,13,59677144.910613
1,13,59670472.074704
1,14,59700934.912754
1,14,59484174.078504
1,14,59718529.042837
1,14,59714140.683926
1,14,59715502.496522
1,14,59715668.716206
1,14,59716086.225412
1,14,59695452.540741
1,14,59714045.602583
1,14,59710190.091147
1,14,59692566.905573
1,15,59652162.834026
1,15,59675861.541017
1,15,59679615.860689
1,15,59671229.993368
1,15,59669904.248282
1,15,59693001.063573
1,15,59659887.313337
1,15,59677840.566620
1,15,59680924.641469
1,15,59678472.266740
1,15,59674214.926395
1,16,59668213.045666
1,16,59670329.239412
1,16,59669317.900643
1,16,59681995.722726
1,16,59664484.467113
1,16,59680414.398338
1,16,59665734.360452
1,16,59677436.356071
1,16,59679304.399012
1,16,59682820.747255
1,16,59668833.070479
1,17,59659916.467596
1,17,59680672.377143
1,17,59677319.976989
1,17,59663797.192467
1,17,59692045.264404
1,17,59675197.575324
1,17,59677205.411087
1,17,59681170.696076
1,17,59680159.463477
1,17,59675218.297548
1,17,59682235.634631
1,18,59678019.294695
1,18,59680021.561062
1,18,59667905.338030
1,18,59687110.983155
1,18,59712968.100657
1,18,59712332.204312
1,18,59713639.485856
1,18,59714761.406860
1,18,59715479.656677
1,18,59691651.686084
1,18,59656645.762488
1,19,59698617.737008
1,19,59715271.987834
1,19,59712609.613518
1,19,59715015.293074
1,19,59714585.254250
1,19,59691240.828632
1,19,59662334.035269
1,19,59682358.298412
1,19,59683358.755348
1,19,59678070.950240
1,19,59680958.019224
1,20,59664598.984191
1,20,59680181.859586
1,20,59671290.161390
1,20,59682308.081615
1,20,59679767.284911
1,20,59676983.332082
1,20,59681843.906068
1,20,59682613.437289
1,20,59675530.923817
1,20,59674552.665369
1,20,59681186.970135
2,0,119367124.639153
2,0,119378224.377427
2,0,119386845.840495
2,0,119365911.177094
2,0,119384212.701890
2,0,119383702.518379
2,0,119386352.339063
2,0,119379933.115969
2,0,119377661.516237
2,0,119371020.408743
2,0,119367998.107708
2,1,119375184.881770
2,1,119363575.355242
2,1,119364982.983932
2,1,119369520.916246
2,1,119381249.220116
2,1,119350297.055900
2,1,119345437.873020
2,1,119348432.851198
2,1,119359090.744097
2,1,119350703.224786
2,1,119352353.810994
2,2,119379616.304489
2,2,119380360.735884
2,2,119363748.607111
2,2,119382361.789457
2,2,119388555.723872
2,2,119385962.760313
2,2,119383227.784754
2,2,119387463.806227
2,2,119384932.362259
2,2,119374039.115079
2,2,119369197.733670
2,3,119335022.731860
2,3,119390936.854032
2,3,119379271.091605
2,3,119371621.410448
2,3,119371902.156437
2,3,119344551.830297
2,3,119346569.003825
2,3,118337426.029692
2,3,119280488.527768
2,3,119338609.140834
2,3,119348046.425646
2,4,119369165.203213
2,4,119341621.451102
2,4,119341466.080721
2,4,119341797.416465
2,4,119347879.600667
2,4,119338270.288944
2,4,119345947.231053
2,4,119363063.795051
2,4,119350050.697864
2,4,119332369.265246
2,4,119348441.824945
2,5,119152601.511089
2,5,119347525.768542
2,5,119353138.800268
2,5,119350369.218522
2,5,119349776.849224
2,5,119338175.510992
2,5,119349885.021071
2,5,119339737.564398
2,5,119295952.176551
2,5,119355222.976505
2,5,119351928.856119
2,6,119382345.214211
2,6,119348840.431717
2,6,119325584.872398
2,6,119336052.638890
2,6,119341965.264140
2,6,119330728.558771
2,6,119382753.097733
2,6,119346435.356212
2,6,119337328.156021
2,6,119330981.572548
2,6,119100306.102234
2,7,119330521.868143
2,7,119335571.263392
2,7,119349486.549724
2,7,119377811.066705
2,7,119350855.200493
2,7,119345672.404179
2,7,119350362.566335
2,7,119348416.157119
2,7,119061631.751248
2,7,119348938.972832
2,7,119371366.314955
2,8,119324422.601414
2,8,119345639.131671
2,8,119319322.127215
2,8,119354593.492241
2,8,119289660.125408
2,8,119377285.903125
2,8,119332420.501574
2,8,119373803.987854
2,8,119358756.177992
2,8,119358115.900447
2,8,119349350.844423
2,9,119294285.147578
2,9,119313552.778417
2,9,119317255.960995
2,9,119396067.373434
2,9,119348286.208850
2,9,119347941.390789
2,9,119355066.815663
2,9,119349425.256514
2,9,119345694.851735
2,9,119342303.239747
2,9,119339395.145599
2,10,119305532.312852
2,10,119372379.778115
2,10,119351001.322023
2,10,119353470.428753
2,10,119349999.346743
2,10,119349339.505978
2,10,119339511.473493
2,10,119331242.348041
2,10,119352233.184595
2,10,119351516.767323
2,10,119354485.041126
2,11,119368719.282504
2,11,119351063.656709
2,11,119352101.518589
2,11,119339125.248140
2,11,119349222.631911
2,11,119213504.667735
2,11,119324026.563917
2,11,119347113.282855
2,11,119311635.499235
2,11,119336061.496848
2,11,119363578.503975
2,12,119314546.411739
2,12,119340439.441385
2,12,119358878.826402
2,12,119356254.029949
2,12,119365087.307923
2,12,119366575.304600
2,12,119363135.104041
2,12,119350438.005334
2,12,119360625.121809
2,12,119367858.128434
2,12,119357921.680114
2,13,119317174.584608
2,13,119352538.526002
2,13,119355087.386375
2,13,119266792.110257
2,13,119370606.136216
2,13,119349586.701452
2,13,119352157.615169
2,13,119348186.714509
2,13,119332086.070772
2,13,119329802.436381
2,13,119334189.690806
2,14,119335711.138406
2,14,119347978.595944
2,14,119346406.755118
2,14,119330930.864306
2,14,119333234.421483
2,14,119341192.015103
2,14,119331788.196128
2,14,119349155.498890
2,14,119348602.668964
2,14,119348466.410167
2,14,119344021.333306
2,15,119353905.052944
2,15,119358046.791382
2,15,119313987.595910
2,15,119317726.069899
2,15,119342848.704769
2,15,119326167.874532
2,15,119323444.792963
2,15,119348660.799133
2,15,119348784.466562
2,15,119339894.212059
2,15,119344624.669687
2,16,119376916.705254
2,16,119374744.245743
2,16,119340821.602022
2,16,119362097.577386
2,16,119369975.563434
2,16,119350018.362998
2,16,119352902.687030
2,16,119342330.087034
2,16,119310620.462158
2,16,119329990.527562
2,16,119350902.008365
2,17,119386761.019671
2,17,119379619.325799
2,17,119371536.112507
2,17,119392736.772768
2,17,119379557.303314
2,17,119378538.203036
2,17,119390525.678974
2,17,119384893.281210
2,17,119392185.720001
2,17,119355931.289608
2,17,119328211.538093
2,18,119191935.578990
2,18,119370451.702039
2,18,119342070.188788
2,18,119357545.393431
2,18,119356968.894297
2,18,119365495.130492
2,18,119324966.963257
2,18,119176079.468600
2,18,119271631.632585
2,18,119218541.577876
2,18,119313687.035703
2,19,119325364.615993
2,19,118336445.271443
2,19,119337544.298109
2,19,119342316.029623
2,19,119349464.869861
2,19,119340228.886002
2,19,119339527.652300
2,19,119352633.654395
2,19,119350341.342025
2,19,119365475.339824
2,19,119344758.925611
2,20,119338342.636392
2,20,119367599.928590
2,20,119365304.163205
2,20,119365776.317805
2,20,119351748.373782
2,20,119342084.061009
2,20,119343048.160132
2,20,119346710.984235
2,20,119340133.777382
2,20,119350393.021105
2,20,119359812.010655
4,0,175768435.365397
4,0,175688172.821712
4,0,175822442.207183
4,0,175637078.900647
4,0,175596794.385107
4,0,176008795.728327
4,0,175767532.940395
4,0,175936016.192067
4,0,175690706.274461
4,0,175933995.231437
4,0,175540571.242660
4,1,175643327.648084
4,1,175801005.607094
4,1,175943202.181513
4,1,175645162.567195
4,1,175836318.902574
4,1,175721931.273088
4,1,176229737.509892
4,1,175826193.860620
4,1,175652078.172018
4,1,175698443.052759
4,1,175652760.194641
4,2,173569985.721963
4,2,173608910.166051
4,2,173628035.262736
4,2,173598150.773516
4,2,173630460.567968
4,2,173547124.196095
4,2,173600043.053461
